Unnamed: 0,avg_logisticLasso_mu,F1_avg,AUC_avg,Precision_avg,Recall_avg
mutation_SAMD9L,avg_logisticLasso_mu,0.970792,0.981711,0.975355,0.974215
mutation_CRB1,avg_logisticLasso_mu,0.968327,0.990567,0.973678,0.972545
mutation_BCLAF1,avg_logisticLasso_mu,0.966483,0.998918,0.971493,0.970048
mutation_SCAF4,avg_logisticLasso_mu,0.976261,0.985463,0.978465,0.978375
mutation_GRM8,avg_logisticLasso_mu,0.967664,0.984727,0.972338,0.970868
mutation_NCOR1,avg_logisticLasso_mu,0.972399,0.982747,0.976023,0.975031
mutation_TRPM1,avg_logisticLasso_mu,0.965375,0.997776,0.969929,0.969198
mutation_TDRD6,avg_logisticLasso_mu,0.976317,0.990909,0.979132,0.978371
mutation_EVC2,avg_logisticLasso_mu,0.966565,0.999102,0.971252,0.970048
mutation_RNF213,avg_logisticLasso_mu,0.967431,0.988283,0.970773,0.969222
mutation_RNF17,avg_logisticLasso_mu,0.974842,0.997389,0.977442,0.976701
mutation_PRDM16,avg_logisticLasso_mu,0.970057,0.984,0.974195,0.973389
mutation_ESPL1,avg_logisticLasso_mu,0.9634,0.989667,0.969885,0.968378
mutation_MAST2,avg_logisticLasso_mu,0.973145,0.991975,0.976624,0.975896
mutation_NLRP5,avg_logisticLasso_mu,0.973685,0.993955,0.976599,0.975878
mutation_NYNRIN,avg_logisticLasso_mu,0.974554,0.989927,0.977663,0.976694
mutation_SON,avg_logisticLasso_mu,0.973635,0.994173,0.976959,0.975858
mutation_BCL9L,avg_logisticLasso_mu,0.977013,0.994235,0.979942,0.979205
mutation_DOCK1,avg_logisticLasso_mu,0.97175,0.995994,0.975069,0.974208
mutation_TRANK1,avg_logisticLasso_mu,0.972309,0.99185,0.976113,0.975035
mutation_APC,avg_logisticLasso_mu,0.974952,0.99573,0.976467,0.975882
mutation_COL5A2,avg_logisticLasso_mu,0.967359,0.964631,0.972261,0.970871
mutation_MYH11,avg_logisticLasso_mu,0.973538,0.98444,0.976845,0.975864
mutation_WDR52,avg_logisticLasso_mu,0.957577,0.976149,0.965292,0.963385
mutation_ASXL1,avg_logisticLasso_mu,0.980284,0.980602,0.982225,0.981694
mutation_KDR,avg_logisticLasso_mu,0.960555,0.988467,0.967802,0.965878
mutation_TJP1,avg_logisticLasso_mu,0.962861,0.983323,0.9692,0.967545
mutation_CECR2,avg_logisticLasso_mu,0.982305,0.998143,0.983673,0.983358
mutation_MDC1,avg_logisticLasso_mu,0.965276,0.995165,0.971251,0.969187
mutation_GPR158,avg_logisticLasso_mu,0.969541,0.998694,0.973716,0.972535
mutation_SHROOM3,avg_logisticLasso_mu,0.972905,0.991634,0.976742,0.975878
mutation_COL11A1,avg_logisticLasso_mu,0.976611,0.999221,0.978425,0.977528
mutation_DOT1L,avg_logisticLasso_mu,0.980351,0.994067,0.982146,0.981698
mutation_STIM2,avg_logisticLasso_mu,0.964574,0.995328,0.970366,0.969253
mutation_PLXNA2,avg_logisticLasso_mu,0.972536,0.995509,0.975806,0.975048
mutation_EPB41L3,avg_logisticLasso_mu,0.971476,0.996152,0.975205,0.974208
mutation_KCNT2,avg_logisticLasso_mu,0.968583,0.997199,0.973043,0.971701
mutation_SPTBN1,avg_logisticLasso_mu,0.971513,0.987533,0.97518,0.974205
mutation_PPL,avg_logisticLasso_mu,0.963792,0.990249,0.969117,0.968396
mutation_C6,avg_logisticLasso_mu,0.972188,0.99031,0.975931,0.975045
mutation_LAMC3,avg_logisticLasso_mu,0.967719,0.993131,0.971468,0.970885
mutation_PPRC1,avg_logisticLasso_mu,0.974606,0.993518,0.977581,0.976694
mutation_VPS13B,avg_logisticLasso_mu,0.979362,0.992412,0.980658,0.980038
mutation_SYNE1,avg_logisticLasso_mu,0.978988,0.994991,0.979568,0.979205
mutation_COL15A1,avg_logisticLasso_mu,0.967034,0.972391,0.972093,0.970875
mutation_ATN1,avg_logisticLasso_mu,0.974456,0.997542,0.977804,0.976701
mutation_MT-ND6,avg_logisticLasso_mu,0.969384,0.992869,0.973606,0.97258
mutation_PRR14L,avg_logisticLasso_mu,0.957846,0.981875,0.964923,0.963368
mutation_SLC8A1,avg_logisticLasso_mu,0.954545,0.991989,0.96259,0.960882
mutation_EIF4G1,avg_logisticLasso_mu,0.968396,0.989702,0.972202,0.971722
mutation_KIAA1462,avg_logisticLasso_mu,0.967903,0.998676,0.972808,0.971712
mutation_ATF7IP,avg_logisticLasso_mu,0.973427,0.995952,0.976799,0.975864
mutation_SALL3,avg_logisticLasso_mu,0.97639,0.996256,0.979162,0.978361
mutation_ANKRD26,avg_logisticLasso_mu,0.973436,0.985906,0.97655,0.975889
mutation_ASPM,avg_logisticLasso_mu,0.978295,0.99773,0.979548,0.979212
mutation_SLIT3,avg_logisticLasso_mu,0.981364,0.997202,0.982984,0.982528
mutation_KIAA1551,avg_logisticLasso_mu,0.970407,0.993469,0.974425,0.973368
mutation_LAMB2,avg_logisticLasso_mu,0.977548,0.999554,0.979806,0.979201
mutation_TUBGCP6,avg_logisticLasso_mu,0.974213,0.979751,0.977146,0.976719
mutation_KIF1A,avg_logisticLasso_mu,0.960326,0.988166,0.965853,0.965048
mutation_ZNF608,avg_logisticLasso_mu,0.980371,0.998002,0.982158,0.981694
mutation_AHCTF1,avg_logisticLasso_mu,0.956212,0.994818,0.964369,0.962566
mutation_LCT,avg_logisticLasso_mu,0.974425,0.998373,0.977746,0.976701
mutation_NRXN3,avg_logisticLasso_mu,0.967621,0.99539,0.97158,0.970889
mutation_KIAA1549L,avg_logisticLasso_mu,0.970575,0.998886,0.974618,0.973358
mutation_RIMS2,avg_logisticLasso_mu,0.980378,0.997649,0.981416,0.980864
mutation_NOS3,avg_logisticLasso_mu,0.978079,0.987398,0.980635,0.980041
mutation_TET2,avg_logisticLasso_mu,0.967428,0.973612,0.972017,0.970882
mutation_EPHA3,avg_logisticLasso_mu,0.980453,0.997126,0.982224,0.981694
mutation_APC2,avg_logisticLasso_mu,0.972072,0.993061,0.974385,0.974194
mutation_TRO,avg_logisticLasso_mu,0.9753,0.984802,0.978161,0.977538
mutation_COL1A2,avg_logisticLasso_mu,0.976343,0.977472,0.978998,0.978378
mutation_UBN2,avg_logisticLasso_mu,0.971237,0.987592,0.975032,0.974225
mutation_FHOD3,avg_logisticLasso_mu,0.966549,0.993233,0.97097,0.970041
mutation_WDR36,avg_logisticLasso_mu,0.966838,0.98877,0.971873,0.970906
mutation_MSH6,avg_logisticLasso_mu,0.973324,0.982357,0.976556,0.975882
mutation_MYO18B,avg_logisticLasso_mu,0.973154,0.997443,0.97513,0.974219
mutation_DIP2C,avg_logisticLasso_mu,0.977302,0.993441,0.979711,0.979208
mutation_ABCA6,avg_logisticLasso_mu,0.970281,0.992666,0.973869,0.973385
mutation_DOCK5,avg_logisticLasso_mu,0.97124,0.995975,0.974951,0.974219
mutation_CUX2,avg_logisticLasso_mu,0.970544,0.996846,0.974666,0.973361
mutation_CHD4,avg_logisticLasso_mu,0.970908,0.993284,0.97539,0.974201
mutation_ADAMTS9,avg_logisticLasso_mu,0.965213,0.989509,0.970426,0.969222
mutation_KIF20B,avg_logisticLasso_mu,0.96834,0.995307,0.972796,0.971715
mutation_NOS1,avg_logisticLasso_mu,0.972492,0.994491,0.975833,0.975041
mutation_CACNA1S,avg_logisticLasso_mu,0.972324,0.997294,0.975976,0.975031
mutation_SMC4,avg_logisticLasso_mu,0.966037,0.99055,0.971381,0.970045
mutation_HSPG2,avg_logisticLasso_mu,0.976648,0.992246,0.978443,0.977524
mutation_TRPM3,avg_logisticLasso_mu,0.973341,0.991628,0.97665,0.975871
mutation_ABCB1,avg_logisticLasso_mu,0.963845,0.993855,0.969726,0.968389
mutation_GON4L,avg_logisticLasso_mu,0.976531,0.993491,0.979052,0.978364
mutation_ARFGEF2,avg_logisticLasso_mu,0.97824,0.982041,0.980526,0.980038
mutation_DLC1,avg_logisticLasso_mu,0.971884,0.992575,0.975837,0.975052
mutation_TANC1,avg_logisticLasso_mu,0.971905,0.98596,0.975984,0.975045
mutation_TNS1,avg_logisticLasso_mu,0.963984,0.998127,0.969841,0.968382
mutation_PTPRN2,avg_logisticLasso_mu,0.964988,0.995278,0.970669,0.969215
mutation_KIF21B,avg_logisticLasso_mu,0.969321,0.972111,0.974301,0.973378
mutation_GCC2,avg_logisticLasso_mu,0.972339,0.995399,0.975762,0.975052
mutation_SACS,avg_logisticLasso_mu,0.971459,0.990555,0.973411,0.972541
mutation_ATP13A5,avg_logisticLasso_mu,0.964734,0.998429,0.971837,0.970024
mutation_KDM5A,avg_logisticLasso_mu,0.969554,0.992984,0.975492,0.973344
mutation_KDM6B,avg_logisticLasso_mu,0.973444,0.992651,0.976815,0.975864
mutation_MDGA2,avg_logisticLasso_mu,0.9608,0.985643,0.967945,0.965864
mutation_CFTR,avg_logisticLasso_mu,0.964759,0.969949,0.970747,0.969212
mutation_MYOF,avg_logisticLasso_mu,0.965898,0.982714,0.971156,0.970052
mutation_SPG11,avg_logisticLasso_mu,0.975622,0.991918,0.979128,0.978378
mutation_LAMC1,avg_logisticLasso_mu,0.968833,0.991946,0.97365,0.972545
mutation_PZP,avg_logisticLasso_mu,0.969408,0.995071,0.973631,0.972548
mutation_AHDC1,avg_logisticLasso_mu,0.978109,0.998033,0.98054,0.980038
mutation_FCGBP,avg_logisticLasso_mu,0.972016,0.990046,0.974371,0.973396
mutation_CAD,avg_logisticLasso_mu,0.974967,0.994595,0.976832,0.976691
mutation_TRPA1,avg_logisticLasso_mu,0.966088,0.987825,0.971681,0.970028
mutation_PLCH2,avg_logisticLasso_mu,0.971928,0.989947,0.975879,0.975052
mutation_NUP210,avg_logisticLasso_mu,0.964202,nan,0.970194,0.968361
mutation_USP24,avg_logisticLasso_mu,0.960804,0.981442,0.967725,0.965871
mutation_SLC12A7,avg_logisticLasso_mu,0.980154,0.998847,0.98215,0.981708
mutation_TP53BP1,avg_logisticLasso_mu,0.973253,0.995229,0.976697,0.975875
mutation_GPATCH8,avg_logisticLasso_mu,0.971104,0.996386,0.975409,0.974198
mutation_CACNA1I,avg_logisticLasso_mu,0.967104,0.995777,0.972374,0.970864
mutation_NUP98,avg_logisticLasso_mu,0.96757,0.986983,0.972656,0.971725
mutation_TG,avg_logisticLasso_mu,0.980244,0.994912,0.981423,0.980871
mutation_ATXN1,avg_logisticLasso_mu,0.972286,0.991504,0.975843,0.975041
mutation_KSR2,avg_logisticLasso_mu,0.977178,0.992226,0.979941,0.979191
mutation_RGSL1,avg_logisticLasso_mu,0.963457,0.988696,0.969534,0.968402
mutation_HEATR5A,avg_logisticLasso_mu,0.975953,0.980146,0.979085,0.978371
mutation_HDAC9,avg_logisticLasso_mu,0.963628,0.994692,0.970388,0.968364
mutation_LRP4,avg_logisticLasso_mu,0.967172,0.993282,0.971759,0.970875
mutation_B4GALNT4,avg_logisticLasso_mu,0.977215,0.99072,0.979799,0.979201
mutation_PLCE1,avg_logisticLasso_mu,0.966518,0.995918,0.970791,0.970041
mutation_CDC42BPB,avg_logisticLasso_mu,0.96954,0.994108,0.973082,0.972541
mutation_MBD5,avg_logisticLasso_mu,0.968723,0.985641,0.973376,0.972562
mutation_VCAN,avg_logisticLasso_mu,0.971025,0.994178,0.973335,0.972576
mutation_MAP3K4,avg_logisticLasso_mu,0.973108,0.990782,0.976622,0.975885
mutation_LMTK3,avg_logisticLasso_mu,0.967576,0.973786,0.972885,0.971712
mutation_HELZ,avg_logisticLasso_mu,0.963639,0.995351,0.970301,0.968364
mutation_NAV1,avg_logisticLasso_mu,0.963813,0.989725,0.969928,0.968375
mutation_WDR7,avg_logisticLasso_mu,0.96067,0.982152,0.967553,0.965892
mutation_MYO5B,avg_logisticLasso_mu,0.970358,0.972551,0.973865,0.973375
mutation_NLRC5,avg_logisticLasso_mu,0.975341,0.998267,0.978217,0.977535
mutation_ITGAD,avg_logisticLasso_mu,0.978173,0.99385,0.980606,0.980031
mutation_WDR90,avg_logisticLasso_mu,0.970542,0.995074,0.974473,0.974225
mutation_PBRM1,avg_logisticLasso_mu,0.96772,0.993111,0.970734,0.970875
mutation_CDH23,avg_logisticLasso_mu,0.982085,0.996013,0.982851,0.982528
mutation_NLRP13,avg_logisticLasso_mu,0.969032,0.99272,0.974097,0.972531
mutation_NRXN2,avg_logisticLasso_mu,0.965316,0.991711,0.972361,0.970021
mutation_SETBP1,avg_logisticLasso_mu,0.973557,0.993662,0.976344,0.975868
mutation_ZFC3H1,avg_logisticLasso_mu,0.971488,0.989441,0.975493,0.974184
mutation_PTPRQ,avg_logisticLasso_mu,0.972159,0.989038,0.976101,0.975028
mutation_NLRP4,avg_logisticLasso_mu,0.969182,0.978525,0.973034,0.972559
mutation_DMRTB1,avg_logisticLasso_mu,0.961968,0.994042,0.9683,0.966715
mutation_DLGAP2,avg_logisticLasso_mu,0.96732,0.992462,0.972134,0.970871
mutation_PLXNA3,avg_logisticLasso_mu,0.982891,0.991246,0.984601,0.984191
mutation_SIGLEC1,avg_logisticLasso_mu,0.964976,0.974783,0.969386,0.969236
mutation_DMD,avg_logisticLasso_mu,0.974036,0.991055,0.975435,0.975052
mutation_PCLO,avg_logisticLasso_mu,0.966999,0.995031,0.967983,0.96758
mutation_CAMTA1,avg_logisticLasso_mu,0.976375,0.994796,0.979123,0.978361
mutation_ABCA4,avg_logisticLasso_mu,0.962804,0.993824,0.968306,0.967559
mutation_DOCK7,avg_logisticLasso_mu,0.96382,0.984248,0.970032,0.968371
mutation_C20orf26,avg_logisticLasso_mu,0.960796,0.985034,0.966856,0.965878
mutation_TICRR,avg_logisticLasso_mu,0.974402,0.985927,0.977542,0.976694
mutation_CEP250,avg_logisticLasso_mu,0.96147,0.952886,0.966484,0.965864
mutation_FAM135A,avg_logisticLasso_mu,0.981768,0.9873,0.983755,0.983364
mutation_ATAD5,avg_logisticLasso_mu,0.964188,0.965028,0.967376,0.969205
mutation_ARHGEF10,avg_logisticLasso_mu,0.962798,0.981151,0.969323,0.967535
mutation_NOTCH2,avg_logisticLasso_mu,0.970569,0.99536,0.974057,0.973364
mutation_TNRC18,avg_logisticLasso_mu,0.973334,0.996383,0.974306,0.974229
mutation_PLCB4,avg_logisticLasso_mu,0.956104,0.987824,0.965738,0.963382
mutation_PTCHD2,avg_logisticLasso_mu,0.967036,0.985084,0.972351,0.970868
mutation_SAMD9,avg_logisticLasso_mu,0.959318,0.987691,0.967311,0.965028
mutation_FBXW7,avg_logisticLasso_mu,0.980414,0.982789,0.982059,0.981684
mutation_NID2,avg_logisticLasso_mu,0.971267,0.988214,0.974845,0.974201
mutation_JAG2,avg_logisticLasso_mu,0.970272,0.983693,0.974355,0.973371
mutation_GRM5,avg_logisticLasso_mu,0.964356,0.97982,0.970566,0.969222
mutation_GREB1,avg_logisticLasso_mu,0.973436,0.996139,0.976614,0.975875
mutation_CDK13,avg_logisticLasso_mu,0.975606,0.991015,0.977727,0.977538
mutation_VWDE,avg_logisticLasso_mu,0.966781,0.983741,0.972019,0.970882
mutation_DNAH10,avg_logisticLasso_mu,0.974759,0.994892,0.976689,0.975882
mutation_EML5,avg_logisticLasso_mu,0.980258,0.992031,0.982111,0.981701
mutation_CASC5,avg_logisticLasso_mu,0.963805,0.984135,0.969787,0.968385
mutation_INPPL1,avg_logisticLasso_mu,0.982042,0.995356,0.983717,0.983368
mutation_ZNF236,avg_logisticLasso_mu,0.977347,0.983378,0.979906,0.979198
mutation_ARID2,avg_logisticLasso_mu,0.971229,0.998656,0.97524,0.974201
mutation_NFXL1,avg_logisticLasso_mu,0.958912,0.986591,0.967304,0.965916
mutation_CPSF1,avg_logisticLasso_mu,0.97065,0.995597,0.973877,0.973375
mutation_XIRP1,avg_logisticLasso_mu,0.965566,0.980877,0.971108,0.970055
mutation_SCAPER,avg_logisticLasso_mu,0.963687,0.988996,0.970055,0.968368
mutation_TNKS1BP1,avg_logisticLasso_mu,0.981452,0.992304,0.983728,0.983378
mutation_AKAP9,avg_logisticLasso_mu,0.977704,0.992702,0.978598,0.978378
mutation_KIAA1107,avg_logisticLasso_mu,0.97294,0.997997,0.976731,0.975878
mutation_COL4A2,avg_logisticLasso_mu,0.986798,0.999548,0.987739,0.987521
mutation_ZNF407,avg_logisticLasso_mu,0.975355,0.996013,0.978249,0.977531
mutation_EML6,avg_logisticLasso_mu,0.96721,0.99512,0.972735,0.971725
mutation_FANCA,avg_logisticLasso_mu,0.966244,0.965393,0.970688,0.970045
mutation_AOX1,avg_logisticLasso_mu,0.965172,0.99098,0.969819,0.969205
mutation_RBP3,avg_logisticLasso_mu,0.978405,0.997549,0.980689,0.980024
mutation_NRAS,avg_logisticLasso_mu,0.972266,0.992432,0.975884,0.975045
mutation_RIMBP2,avg_logisticLasso_mu,0.961672,0.988873,0.967854,0.966719
mutation_ADAMTSL1,avg_logisticLasso_mu,0.956979,0.960022,0.964442,0.963375
mutation_FRAS1,avg_logisticLasso_mu,0.978435,0.994841,0.979927,0.979205
mutation_XRN1,avg_logisticLasso_mu,0.967273,0.976885,0.971579,0.970882
mutation_NDST4,avg_logisticLasso_mu,0.97524,0.979825,0.978688,0.977517
mutation_SYCP2,avg_logisticLasso_mu,0.961168,0.992419,0.968383,0.966719
mutation_COL6A2,avg_logisticLasso_mu,0.970812,0.980453,0.97558,0.974201
mutation_HECW2,avg_logisticLasso_mu,0.979137,0.991479,0.981118,0.980864
mutation_RAI1,avg_logisticLasso_mu,0.970022,0.996597,0.97477,0.973364
mutation_MAGEC1,avg_logisticLasso_mu,0.967749,0.992174,0.972813,0.971712
mutation_UNC13B,avg_logisticLasso_mu,0.980998,0.990609,0.983143,0.982521
mutation_ATXN2L,avg_logisticLasso_mu,0.972007,0.990252,0.975951,0.975035
mutation_INO80,avg_logisticLasso_mu,0.968703,0.976767,0.973684,0.972545
mutation_ALMS1,avg_logisticLasso_mu,0.972067,0.996129,0.97419,0.973392
mutation_KDM6A,avg_logisticLasso_mu,0.977604,0.993726,0.979617,0.979201
mutation_FSTL5,avg_logisticLasso_mu,0.971846,0.997852,0.975811,0.975062
mutation_AIM1,avg_logisticLasso_mu,0.976869,0.989869,0.979686,0.979219
mutation_NUMA1,avg_logisticLasso_mu,0.974917,0.992397,0.978329,0.977545
mutation_DNAH12,avg_logisticLasso_mu,0.968233,0.997704,0.972529,0.971712
mutation_COL4A3,avg_logisticLasso_mu,0.969804,0.990835,0.974802,0.973358
mutation_AGBL1,avg_logisticLasso_mu,0.974373,0.992729,0.977461,0.976701
mutation_KIAA2022,avg_logisticLasso_mu,0.967279,0.995104,0.972912,0.971715
mutation_NUP205,avg_logisticLasso_mu,0.96581,0.995476,0.970779,0.970024
mutation_CEP192,avg_logisticLasso_mu,0.968953,0.986449,0.973682,0.972538
mutation_TNXB,avg_logisticLasso_mu,0.977498,0.997292,0.979035,0.978371
mutation_CACNA1F,avg_logisticLasso_mu,0.964023,0.993826,0.97072,0.968354
mutation_PREX1,avg_logisticLasso_mu,0.968704,0.986304,0.973862,0.972541
mutation_IGSF9B,avg_logisticLasso_mu,0.970467,0.993915,0.973795,0.973375
mutation_NES,avg_logisticLasso_mu,0.973235,0.991582,0.976736,0.975871
mutation_BZRAP1,avg_logisticLasso_mu,0.970209,0.995255,0.974366,0.973371
mutation_DOCK8,avg_logisticLasso_mu,0.976042,0.992597,0.978962,0.978375
mutation_JARID2,avg_logisticLasso_mu,0.981293,0.997305,0.982626,0.982521
mutation_PLCL1,avg_logisticLasso_mu,0.968075,0.995931,0.973454,0.971691
mutation_PHF20L1,avg_logisticLasso_mu,0.968403,0.9954,0.968851,0.973368
mutation_PSME4,avg_logisticLasso_mu,0.966967,0.990083,0.972249,0.970864
mutation_ZNF292,avg_logisticLasso_mu,0.978237,0.995152,0.979902,0.979212
mutation_TET3,avg_logisticLasso_mu,0.965561,0.994046,0.971304,0.970048
mutation_CARD11,avg_logisticLasso_mu,0.973075,0.993517,0.97691,0.975864
mutation_PLA2R1,avg_logisticLasso_mu,0.961887,0.993515,0.967689,0.966719
mutation_ACACA,avg_logisticLasso_mu,0.975521,0.990535,0.978809,0.978378
mutation_CCDC88B,avg_logisticLasso_mu,0.970383,0.989719,0.975202,0.974208
mutation_NLRP1,avg_logisticLasso_mu,0.973281,0.98755,0.976592,0.975889
mutation_PDCD11,avg_logisticLasso_mu,0.972067,0.985293,0.975851,0.975045
mutation_KIF1B,avg_logisticLasso_mu,0.978404,0.990542,0.98057,0.980031
mutation_PLEKHA6,avg_logisticLasso_mu,0.971151,0.967433,0.974672,0.974201
mutation_CEP170,avg_logisticLasso_mu,0.961478,0.987846,0.969686,0.967528
mutation_UNC13C,avg_logisticLasso_mu,0.976668,0.996416,0.978338,0.977538
mutation_CAMSAP1,avg_logisticLasso_mu,0.972121,0.995249,0.975855,0.975041
mutation_PKDREJ,avg_logisticLasso_mu,0.966963,0.980298,0.971985,0.970882
mutation_USP35,avg_logisticLasso_mu,0.976155,0.989879,0.979259,0.978358
mutation_ARID4B,avg_logisticLasso_mu,0.969116,0.990548,0.97376,0.972531
mutation_KIF2B,avg_logisticLasso_mu,0.961954,0.976566,0.969451,0.967528
mutation_CCDC178,avg_logisticLasso_mu,0.980112,0.999032,0.982273,0.981684
mutation_POLD1,avg_logisticLasso_mu,0.96815,0.986714,0.972325,0.971705
mutation_FLT1,avg_logisticLasso_mu,0.976231,0.994396,0.979059,0.978364
mutation_KDM5B,avg_logisticLasso_mu,0.970851,0.993189,0.975205,0.974215
mutation_IRS1,avg_logisticLasso_mu,0.968714,0.983203,0.973787,0.972531
mutation_LRP1,avg_logisticLasso_mu,0.980184,0.99679,0.981629,0.980858
mutation_CGNL1,avg_logisticLasso_mu,0.961925,0.99622,0.969071,0.967555
mutation_MCPH1,avg_logisticLasso_mu,0.977009,0.984142,0.97969,0.979225
mutation_DROSHA,avg_logisticLasso_mu,0.970961,0.998258,0.974791,0.974205
mutation_CDH9,avg_logisticLasso_mu,0.964744,0.982963,0.970733,0.969198
mutation_ROR2,avg_logisticLasso_mu,0.97,0.993732,0.974638,0.973358
mutation_KCNH7,avg_logisticLasso_mu,0.971979,0.984472,0.975919,0.975041
mutation_WNK1,avg_logisticLasso_mu,0.971633,0.994108,0.974346,0.975038
mutation_SSC5D,avg_logisticLasso_mu,0.975425,0.990468,0.977771,0.977541
mutation_FAM83H,avg_logisticLasso_mu,0.972524,0.996527,0.976635,0.975892
mutation_ARHGAP32,avg_logisticLasso_mu,0.961741,0.984436,0.968993,0.967548
mutation_HERC1,avg_logisticLasso_mu,0.966584,0.994369,0.969401,0.968389
mutation_ZFHX4,avg_logisticLasso_mu,0.979709,0.989519,0.980511,0.980045
mutation_DUSP27,avg_logisticLasso_mu,0.958621,0.993959,0.967609,0.965028
mutation_MYO3B,avg_logisticLasso_mu,0.969009,0.988839,0.973571,0.972548
mutation_SNAPC4,avg_logisticLasso_mu,0.953227,0.987103,0.962795,0.960899
mutation_KIAA1875,avg_logisticLasso_mu,0.968995,0.991586,0.97369,0.972535
mutation_TDRD1,avg_logisticLasso_mu,0.969655,0.996145,0.974377,0.973368
mutation_MYH7B,avg_logisticLasso_mu,0.969052,0.995278,0.973724,0.972541
mutation_AFF3,avg_logisticLasso_mu,0.973709,0.974645,0.975788,0.975861
mutation_KAT6A,avg_logisticLasso_mu,0.970405,0.997211,0.973914,0.973378
mutation_SALL4,avg_logisticLasso_mu,0.979321,0.993648,0.981454,0.980858
mutation_KDM2B,avg_logisticLasso_mu,0.967437,0.988388,0.972876,0.971705
mutation_NAV3,avg_logisticLasso_mu,0.974677,0.995542,0.976961,0.975861
mutation_GOLGA4,avg_logisticLasso_mu,0.96017,0.99339,0.967478,0.965885
mutation_ADCY10,avg_logisticLasso_mu,0.96869,0.996767,0.973606,0.972548
mutation_ATRNL1,avg_logisticLasso_mu,0.967529,0.988742,0.973007,0.971705
mutation_ZNF521,avg_logisticLasso_mu,0.974,0.998377,0.977595,0.976691
mutation_KIAA0825,avg_logisticLasso_mu,0.962445,0.968124,0.968889,0.967555
mutation_EPHA7,avg_logisticLasso_mu,0.960261,0.990053,0.967311,0.965892
mutation_TET1,avg_logisticLasso_mu,0.967121,0.987081,0.971339,0.970878
mutation_PDPR,avg_logisticLasso_mu,0.973714,0.993407,0.97739,0.976722
mutation_EIF5B,avg_logisticLasso_mu,0.97728,0.999275,0.979764,0.979201
mutation_RICTOR,avg_logisticLasso_mu,0.978222,0.996243,0.980619,0.980028
mutation_FMN2,avg_logisticLasso_mu,0.967654,0.996246,0.971054,0.969208
mutation_NRAP,avg_logisticLasso_mu,0.976857,0.99539,0.980006,0.979198
mutation_SBF2,avg_logisticLasso_mu,0.976115,0.986496,0.979012,0.978371
mutation_NBPF1,avg_logisticLasso_mu,0.970942,0.989985,0.975283,0.974225
mutation_ZNF800,avg_logisticLasso_mu,0.979949,0.998021,0.982098,0.981708
mutation_HDAC4,avg_logisticLasso_mu,0.977298,0.985889,0.979909,0.979191
mutation_KMT2E,avg_logisticLasso_mu,0.965832,0.983102,0.971162,0.970055
mutation_AKAP12,avg_logisticLasso_mu,0.972243,0.996744,0.975996,0.975031
mutation_C2orf16,avg_logisticLasso_mu,0.968865,0.983077,0.973588,0.972538
mutation_ABCC8,avg_logisticLasso_mu,0.982693,0.993698,0.984705,0.984187
mutation_MN1,avg_logisticLasso_mu,0.965822,0.987487,0.972287,0.970885
mutation_EP400,avg_logisticLasso_mu,0.974762,0.993537,0.976576,0.975878
mutation_WDR72,avg_logisticLasso_mu,0.964507,0.98654,0.966969,0.970066
mutation_ARAP3,avg_logisticLasso_mu,0.977564,0.996722,0.97929,0.979205
mutation_KIAA0368,avg_logisticLasso_mu,0.966621,0.982007,0.972117,0.970878
mutation_SLITRK3,avg_logisticLasso_mu,0.975197,0.99621,0.978245,0.977531
mutation_RBBP6,avg_logisticLasso_mu,0.975368,0.994619,0.978419,0.977521
mutation_ACE,avg_logisticLasso_mu,0.972786,0.99511,0.9768,0.975875
mutation_TANC2,avg_logisticLasso_mu,0.969623,0.991032,0.975862,0.974191
mutation_MAP3K2,avg_logisticLasso_mu,0.966798,0.994451,0.971942,0.970923
mutation_COL2A1,avg_logisticLasso_mu,0.963933,0.996096,0.968087,0.968371
mutation_PEAK1,avg_logisticLasso_mu,0.968061,0.991692,0.971105,0.971698
mutation_CUBN,avg_logisticLasso_mu,0.979282,0.998711,0.980831,0.980031
mutation_MCM3AP,avg_logisticLasso_mu,0.975503,0.991583,0.97891,0.978382
mutation_NCKAP5L,avg_logisticLasso_mu,0.959826,0.988147,0.968694,0.966708
mutation_MADD,avg_logisticLasso_mu,0.967988,0.980638,0.972644,0.971722
mutation_N4BP2,avg_logisticLasso_mu,0.978002,0.987327,0.980297,0.980052
mutation_CCDC168,avg_logisticLasso_mu,0.973023,0.982396,0.976609,0.975882
mutation_IFT172,avg_logisticLasso_mu,0.973773,0.98947,0.977723,0.976691
mutation_WDR81,avg_logisticLasso_mu,0.963294,0.997959,0.970223,0.968361
mutation_EIF3C,avg_logisticLasso_mu,0.969344,0.99341,0.97447,0.973399
mutation_CLUH,avg_logisticLasso_mu,0.967602,0.989212,0.972286,0.971715
mutation_ADCY8,avg_logisticLasso_mu,0.964912,0.996234,0.971964,0.970017
mutation_SPEN,avg_logisticLasso_mu,0.964433,0.995309,0.968086,0.966736
mutation_CEP170B,avg_logisticLasso_mu,0.973531,0.988877,0.97731,0.976719
mutation_FILIP1,avg_logisticLasso_mu,0.978691,0.986168,0.981336,0.980875
mutation_ZNF141,avg_logisticLasso_mu,0.975294,0.994793,0.977759,0.977562
mutation_NUP214,avg_logisticLasso_mu,0.979735,0.995916,0.982105,0.981701
mutation_MLLT4,avg_logisticLasso_mu,0.975092,0.983559,0.977919,0.977531
