Unnamed: 0,avg_transfer_gscore,RMSE_avg,MSE_avg,Pearsonr_avg,Pearsonr_pvalue_avg,Spearmanr_avg,Spearmanr_pvalue_avg,R_square_avg
gene_effect_OR4X1,avg_transfer_gscore,0.060111,0.004796,0.730705,5.23E-02,0.720357,5.08E-02,0.526025
gene_effect_SLC6A11,avg_transfer_gscore,0.080402,0.007704,0.649022,1.16E-01,0.617203,1.01E-01,0.38178
gene_effect_PYGL,avg_transfer_gscore,0.098718,0.013387,0.632569,6.69E-03,0.628588,3.63E-02,0.445142
gene_effect_SEC16A,avg_transfer_gscore,0.103449,0.013862,0.779666,4.15E-04,0.764162,3.37E-04,0.552302
gene_effect_SLFN13,avg_transfer_gscore,0.089696,0.009907,0.688173,1.02E-01,0.659139,1.12E-01,0.38059
gene_effect_DUSP1,avg_transfer_gscore,0.121574,0.019152,0.703073,1.30E-02,0.659677,6.86E-03,0.478468
gene_effect_CCL28,avg_transfer_gscore,0.07351,0.006897,0.728059,3.47E-02,0.717349,1.13E-02,0.55787
gene_effect_PRR20A,avg_transfer_gscore,0.133257,0.021415,0.682805,8.98E-02,0.676068,9.08E-02,0.436527
gene_effect_AFF2,avg_transfer_gscore,0.095009,0.010789,0.701892,1.99E-01,0.67553,1.98E-01,0.455873
gene_effect_KCTD5,avg_transfer_gscore,0.254728,0.074337,0.671499,2.53E-03,0.646677,3.21E-03,0.31376
gene_effect_PDCD4,avg_transfer_gscore,0.085695,0.00902,0.649459,1.96E-01,0.610372,1.69E-01,0.4074
gene_effect_THAP2,avg_transfer_gscore,0.059895,0.004496,0.681926,6.12E-02,0.678689,7.22E-02,0.477382
gene_effect_IFT172,avg_transfer_gscore,0.084849,0.008039,0.714429,1.79E-02,0.696293,6.49E-02,0.47455
gene_effect_MFAP3L,avg_transfer_gscore,0.070437,0.006379,0.662812,1.12E-01,0.653269,1.24E-01,0.33345
gene_effect_CBWD1,avg_transfer_gscore,0.093508,0.010065,0.668552,1.07E-01,0.643998,2.22E-02,0.397668
gene_effect_RAB39A,avg_transfer_gscore,0.106539,0.012678,0.673339,5.33E-02,0.623524,1.21E-01,0.414325
gene_effect_TCTN3,avg_transfer_gscore,0.075687,0.006885,0.689125,2.56E-02,0.687553,1.50E-02,0.425448
gene_effect_NINJ1,avg_transfer_gscore,0.091261,0.009734,0.682377,1.75E-01,0.67546,1.47E-01,0.400435
gene_effect_TBL1X,avg_transfer_gscore,0.087722,0.008899,0.66754,1.97E-01,0.647666,1.40E-01,0.447628
gene_effect_NR4A1,avg_transfer_gscore,0.075739,0.006868,0.72933,1.02E-01,0.704086,1.42E-01,0.52514
gene_effect_BLK,avg_transfer_gscore,0.081531,0.007981,0.719008,1.84E-02,0.68333,2.83E-02,0.500254
gene_effect_DPPA5,avg_transfer_gscore,0.115962,0.015639,0.689859,5.44E-02,0.681518,6.10E-02,0.325731
gene_effect_PPP1R18,avg_transfer_gscore,0.114881,0.014994,0.63582,1.38E-01,0.632138,1.16E-01,0.367005
gene_effect_ATAD5,avg_transfer_gscore,0.124482,0.018419,0.735058,1.73E-02,0.728736,5.48E-03,0.261796
gene_effect_TCP11,avg_transfer_gscore,0.09491,0.011332,0.634074,1.93E-01,0.614841,1.45E-01,0.285727
gene_effect_LRP5,avg_transfer_gscore,0.099524,0.011639,0.683139,6.41E-03,0.658317,1.64E-02,0.402203
gene_effect_PTGER2,avg_transfer_gscore,0.102818,0.011478,0.619948,4.31E-02,0.631151,6.08E-02,0.301234
gene_effect_TBX1,avg_transfer_gscore,0.100561,0.01214,0.688851,1.37E-01,0.686951,3.83E-02,0.421461
gene_effect_EMCN,avg_transfer_gscore,0.078724,0.007075,0.715624,8.96E-02,0.688232,8.41E-02,0.481007
gene_effect_NCAN,avg_transfer_gscore,0.074172,0.007387,0.761234,2.28E-02,0.750013,6.34E-03,0.573475
gene_effect_WNT11,avg_transfer_gscore,0.093662,0.009944,0.679685,1.22E-01,0.684894,1.17E-01,0.449241
gene_effect_STK26,avg_transfer_gscore,0.074768,0.007817,0.728214,7.21E-03,0.704847,3.46E-02,0.511576
gene_effect_MRPL11,avg_transfer_gscore,0.125493,0.018542,0.69069,1.79E-01,0.68056,1.59E-01,0.364607
gene_effect_NAPA,avg_transfer_gscore,0.118313,0.018642,0.794979,4.19E-07,0.771118,2.30E-05,0.624685
gene_effect_YIPF6,avg_transfer_gscore,0.095224,0.012262,0.713303,4.35E-02,0.698563,4.35E-02,0.511971
gene_effect_PFDN6,avg_transfer_gscore,0.114787,0.016917,0.732575,2.68E-02,0.716704,3.54E-02,0.391904
gene_effect_PHACTR2,avg_transfer_gscore,0.066487,0.005484,0.647574,1.69E-01,0.622843,5.28E-02,0.428616
gene_effect_DBNL,avg_transfer_gscore,0.100306,0.010941,0.608281,1.14E-01,0.583016,1.21E-01,0.302052
gene_effect_KRTAP19-4,avg_transfer_gscore,0.087433,0.008651,0.631508,6.46E-02,0.615986,6.99E-02,0.32736
gene_effect_ERMARD,avg_transfer_gscore,0.081955,0.008527,0.728653,2.09E-02,0.70187,4.68E-02,0.495585
gene_effect_AGXT2,avg_transfer_gscore,0.100734,0.013373,0.66886,1.34E-01,0.662383,1.42E-01,0.387968
gene_effect_CD22,avg_transfer_gscore,0.081737,0.008354,0.72587,1.98E-02,0.689986,5.23E-02,0.36896
gene_effect_DDX5,avg_transfer_gscore,0.158276,0.030105,0.713664,8.35E-03,0.709055,1.50E-02,0.43453
gene_effect_TBR1,avg_transfer_gscore,0.097055,0.011847,0.632038,7.03E-02,0.577535,3.71E-02,0.391142
gene_effect_SIRPA,avg_transfer_gscore,0.094781,0.011413,0.668847,1.24E-01,0.679647,1.37E-01,0.322459
gene_effect_CPOX,avg_transfer_gscore,0.107589,0.013612,0.744591,2.28E-03,0.735476,3.86E-03,0.517194
gene_effect_PIH1D2,avg_transfer_gscore,0.080126,0.007848,0.690187,3.92E-02,0.655746,5.03E-02,0.261229
gene_effect_TFAP2D,avg_transfer_gscore,0.086644,0.008672,0.72952,4.41E-02,0.704643,3.93E-02,0.403113
gene_effect_DEFB114,avg_transfer_gscore,0.069931,0.006304,0.671967,5.00E-02,0.66506,1.08E-01,0.452858
gene_effect_SNTN,avg_transfer_gscore,0.062296,0.005008,0.672908,1.94E-01,0.667872,1.82E-01,0.490114
gene_effect_CLEC5A,avg_transfer_gscore,0.073101,0.00641,0.628104,1.09E-01,0.591056,5.41E-02,0.397506
gene_effect_CRHR1,avg_transfer_gscore,0.073483,0.00702,0.678616,7.27E-02,0.676345,1.94E-02,0.485551
gene_effect_ZNF736,avg_transfer_gscore,0.087357,0.009025,0.748109,7.73E-03,0.735957,5.02E-03,0.477381
gene_effect_WNK4,avg_transfer_gscore,0.090232,0.009445,0.685376,4.31E-02,0.650058,8.73E-02,0.474906
gene_effect_NDUFB3,avg_transfer_gscore,0.132443,0.022738,0.763236,5.34E-05,0.757149,3.39E-06,0.519733
gene_effect_OGFR,avg_transfer_gscore,0.114584,0.014947,0.737616,2.15E-03,0.720742,2.27E-03,0.504162
gene_effect_PCDHGB1,avg_transfer_gscore,0.075479,0.006226,0.659896,1.85E-01,0.649916,1.69E-01,0.372438
gene_effect_COPS4,avg_transfer_gscore,0.127451,0.02078,0.709354,5.19E-02,0.701507,5.27E-02,0.486841
gene_effect_MGST2,avg_transfer_gscore,0.087148,0.00857,0.627941,1.02E-01,0.586693,1.06E-01,0.346106
gene_effect_ITPKB,avg_transfer_gscore,0.098141,0.011509,0.675647,1.10E-01,0.657722,9.91E-02,0.32689
gene_effect_HIVEP3,avg_transfer_gscore,0.080009,0.007332,0.688337,5.94E-02,0.662435,1.09E-01,0.472913
gene_effect_PRTFDC1,avg_transfer_gscore,0.076322,0.008296,0.67805,1.37E-01,0.675732,1.81E-01,0.171403
gene_effect_ZNF649,avg_transfer_gscore,0.090781,0.009263,0.614123,1.77E-01,0.579522,1.74E-01,0.326324
gene_effect_HIST1H3D,avg_transfer_gscore,0.126781,0.018274,0.611291,1.55E-01,0.599959,1.89E-01,0.285138
gene_effect_MYOM1,avg_transfer_gscore,0.079182,0.007458,0.714966,6.29E-02,0.695148,7.90E-02,0.436856
gene_effect_ZNF438,avg_transfer_gscore,0.072428,0.007017,0.682854,1.94E-01,0.683958,1.43E-01,0.44058
gene_effect_TMX2,avg_transfer_gscore,0.181553,0.039478,0.739576,2.57E-04,0.723622,7.38E-04,0.494213
gene_effect_SH3TC2,avg_transfer_gscore,0.072667,0.006003,0.665949,1.53E-01,0.655955,1.68E-01,0.498007
gene_effect_NLRC5,avg_transfer_gscore,0.089221,0.009114,0.726303,1.30E-03,0.704249,1.33E-03,0.473601
gene_effect_CADM1,avg_transfer_gscore,0.094602,0.010241,0.711047,1.30E-02,0.666267,2.48E-02,0.476948
gene_effect_NOP53,avg_transfer_gscore,0.114172,0.015846,0.722806,5.88E-03,0.708854,1.45E-03,0.524389
gene_effect_TMEM208,avg_transfer_gscore,0.098238,0.012195,0.723943,3.34E-02,0.702691,1.21E-01,0.528899
gene_effect_TMED6,avg_transfer_gscore,0.074479,0.007098,0.690042,1.65E-01,0.674647,1.30E-01,0.393089
gene_effect_SPRR2E,avg_transfer_gscore,0.059155,0.004543,0.755104,2.29E-04,0.741095,2.23E-04,0.587919
gene_effect_NEURL1B,avg_transfer_gscore,0.091578,0.009778,0.737524,2.56E-02,0.718698,1.96E-02,0.515032
gene_effect_N4BP2L2,avg_transfer_gscore,0.087776,0.00927,0.642405,8.96E-02,0.637988,3.26E-02,0.367217
gene_effect_RPL12,avg_transfer_gscore,0.160074,0.032249,0.74739,1.25E-03,0.709726,5.86E-04,0.489482
gene_effect_SNX11,avg_transfer_gscore,0.086225,0.008907,0.71626,9.60E-02,0.676644,7.05E-02,0.513781
gene_effect_FCRL2,avg_transfer_gscore,0.082215,0.007824,0.686792,4.44E-02,0.672049,2.29E-02,0.441764
gene_effect_UHRF2,avg_transfer_gscore,0.086854,0.008495,0.702098,4.37E-02,0.667084,8.91E-02,0.487331
gene_effect_MAGEA12,avg_transfer_gscore,0.085891,0.009211,0.669957,1.37E-01,0.646204,1.05E-01,0.370821
gene_effect_SLC40A1,avg_transfer_gscore,0.085455,0.008564,0.699296,5.39E-03,0.661812,4.09E-02,0.456168
gene_effect_ESPL1,avg_transfer_gscore,0.134811,0.023702,0.739589,1.97E-03,0.727616,9.60E-04,0.515077
gene_effect_CMTM3,avg_transfer_gscore,0.098218,0.011787,0.670338,5.22E-02,0.650534,4.33E-02,0.268594
gene_effect_PABPN1,avg_transfer_gscore,0.164926,0.033843,0.733935,1.56E-03,0.754854,2.82E-04,0.448092
gene_effect_ZNF286B,avg_transfer_gscore,0.088484,0.009998,0.740721,2.98E-03,0.727641,1.05E-03,0.541368
gene_effect_SH2D4B,avg_transfer_gscore,0.078855,0.007343,0.693432,1.85E-01,0.66563,1.48E-01,0.4303
gene_effect_GPRIN3,avg_transfer_gscore,0.102144,0.014022,0.706612,8.89E-03,0.695482,6.20E-03,0.162917
gene_effect_RCBTB2,avg_transfer_gscore,0.076514,0.007226,0.680735,1.61E-01,0.663519,1.71E-01,0.287086
gene_effect_SLC25A51,avg_transfer_gscore,0.124284,0.018055,0.747116,3.26E-03,0.715635,4.29E-03,0.50761
gene_effect_ERGIC2,avg_transfer_gscore,0.083643,0.008079,0.71476,1.08E-01,0.689864,1.05E-01,0.495362
gene_effect_ZNF404,avg_transfer_gscore,0.065944,0.005596,0.781277,1.37E-03,0.759138,3.63E-03,0.598897
gene_effect_TPST1,avg_transfer_gscore,0.100598,0.012252,0.69728,4.55E-02,0.68401,3.62E-02,0.406766
gene_effect_OR2L3,avg_transfer_gscore,0.103956,0.01327,0.700912,1.53E-02,0.693252,1.79E-02,0.39082
gene_effect_TIAF1,avg_transfer_gscore,0.077089,0.007702,0.723441,2.77E-02,0.725476,5.42E-03,0.550928
gene_effect_MAGED1,avg_transfer_gscore,0.089395,0.009588,0.661608,1.01E-01,0.641847,1.79E-01,0.351453
gene_effect_CLDN24,avg_transfer_gscore,0.052292,0.003265,0.683202,7.73E-02,0.677651,6.42E-02,0.450565
gene_effect_LIPJ,avg_transfer_gscore,0.080006,0.007109,0.677708,6.91E-02,0.669081,3.98E-02,0.328553
gene_effect_ZNF596,avg_transfer_gscore,0.086955,0.009783,0.718676,2.79E-02,0.690345,2.47E-02,0.470616
gene_effect_ZNF680,avg_transfer_gscore,0.096322,0.011306,0.711713,4.55E-02,0.697338,3.35E-02,0.395963
gene_effect_PABPC1L2A,avg_transfer_gscore,0.097369,0.011911,0.674348,1.49E-01,0.676994,9.86E-02,0.501427
gene_effect_SLC39A8,avg_transfer_gscore,0.087963,0.00933,0.70368,9.78E-02,0.687274,8.02E-02,0.50122
gene_effect_NRTN,avg_transfer_gscore,0.0868,0.008055,0.619852,1.92E-01,0.580389,1.90E-01,0.363875
gene_effect_TREM2,avg_transfer_gscore,0.08081,0.007837,0.696293,9.33E-03,0.67519,1.27E-02,0.463122
gene_effect_NUP58,avg_transfer_gscore,0.131281,0.018414,0.73917,1.67E-05,0.736493,5.86E-05,0.459467
gene_effect_CYP27C1,avg_transfer_gscore,0.08248,0.008454,0.664867,1.95E-01,0.659445,1.88E-01,0.421815
gene_effect_OR51B6,avg_transfer_gscore,0.109078,0.01319,0.571812,6.72E-02,0.562463,1.33E-01,0.119231
gene_effect_FAM3A,avg_transfer_gscore,0.114114,0.014623,0.678861,2.14E-03,0.678604,1.69E-03,0.416196
gene_effect_UBASH3A,avg_transfer_gscore,0.077963,0.007605,0.682067,1.19E-01,0.642224,1.51E-01,0.489737
gene_effect_KCTD3,avg_transfer_gscore,0.093721,0.010571,0.694898,5.08E-02,0.686818,1.66E-02,0.356593
gene_effect_REG3A,avg_transfer_gscore,0.077988,0.007791,0.647321,1.81E-01,0.630537,1.79E-01,0.380324
gene_effect_TTC32,avg_transfer_gscore,0.087693,0.009028,0.688647,1.33E-01,0.678442,6.42E-02,0.337772
gene_effect_MED29,avg_transfer_gscore,0.126242,0.01861,0.710939,1.34E-02,0.685132,2.00E-02,0.501984
gene_effect_SLC51A,avg_transfer_gscore,0.072039,0.006112,0.651791,8.75E-02,0.642993,1.51E-01,0.386394
gene_effect_LTB4R2,avg_transfer_gscore,0.116764,0.015684,0.641184,1.59E-01,0.613158,1.19E-01,0.333093
gene_effect_FAM86C1,avg_transfer_gscore,0.104188,0.013884,0.721487,9.54E-02,0.690695,1.12E-01,0.443397
gene_effect_CRAT,avg_transfer_gscore,0.100613,0.011996,0.642108,1.77E-01,0.625638,1.54E-01,0.367675
gene_effect_SNX8,avg_transfer_gscore,0.092995,0.011075,0.64528,9.45E-02,0.615963,1.43E-01,0.401768
gene_effect_FRMD8,avg_transfer_gscore,0.093161,0.009709,0.665813,1.87E-02,0.636708,6.85E-02,0.357378
gene_effect_CCDC174,avg_transfer_gscore,0.097799,0.012099,0.766251,8.77E-06,0.770006,2.67E-06,0.555174
gene_effect_RPL34,avg_transfer_gscore,0.121052,0.017103,0.727899,6.15E-04,0.721596,3.99E-04,0.502006
gene_effect_CORIN,avg_transfer_gscore,0.089756,0.008947,0.64168,1.60E-01,0.636021,1.18E-01,0.339664
gene_effect_KIAA1211L,avg_transfer_gscore,0.095628,0.010894,0.696447,6.97E-02,0.664157,5.10E-02,0.434082
gene_effect_SLC26A6,avg_transfer_gscore,0.094913,0.01069,0.6626,7.30E-02,0.645511,7.31E-02,0.165859
gene_effect_CLCC1,avg_transfer_gscore,0.127235,0.017731,0.7106,6.79E-03,0.701798,2.01E-02,0.380571
gene_effect_UQCRFS1,avg_transfer_gscore,0.144549,0.028259,0.755591,4.75E-04,0.75029,9.39E-04,0.522769
gene_effect_SLC5A1,avg_transfer_gscore,0.084251,0.008378,0.660729,1.90E-01,0.645012,1.42E-01,0.426398
gene_effect_COASY,avg_transfer_gscore,0.123592,0.020742,0.800324,1.52E-05,0.787047,4.07E-05,0.664557
gene_effect_RASIP1,avg_transfer_gscore,0.102814,0.012902,0.645922,2.90E-02,0.629271,4.68E-02,0.271399
gene_effect_TMEM40,avg_transfer_gscore,0.078322,0.007929,0.667954,5.52E-02,0.649752,8.31E-02,0.440772
gene_effect_RNF186,avg_transfer_gscore,0.067814,0.005317,0.724087,2.71E-02,0.693497,3.53E-02,0.511628
gene_effect_GLI2,avg_transfer_gscore,0.079485,0.007651,0.69364,8.00E-02,0.673777,7.17E-02,0.469877
gene_effect_MTERF1,avg_transfer_gscore,0.085929,0.008214,0.66189,1.83E-01,0.656821,1.24E-01,0.333726
gene_effect_C1orf123,avg_transfer_gscore,0.065605,0.005485,0.716749,1.29E-01,0.712446,1.25E-01,0.521629
gene_effect_HIST1H3G,avg_transfer_gscore,0.126306,0.019563,0.742451,4.65E-04,0.739286,4.74E-04,0.379199
gene_effect_ANXA4,avg_transfer_gscore,0.073133,0.006248,0.693223,1.55E-03,0.696708,1.59E-03,0.496905
gene_effect_TUBG1,avg_transfer_gscore,0.137906,0.023801,0.742514,7.61E-03,0.718612,4.13E-02,0.442699
gene_effect_RAB3IP,avg_transfer_gscore,0.094727,0.009731,0.640079,1.12E-01,0.608312,1.68E-01,0.260763
gene_effect_HHAT,avg_transfer_gscore,0.083338,0.00851,0.706324,7.94E-03,0.71688,1.35E-03,0.465442
gene_effect_SELENOP,avg_transfer_gscore,0.098305,0.011113,0.678223,1.49E-01,0.665386,1.61E-01,0.406851
gene_effect_VTI1A,avg_transfer_gscore,0.084117,0.008191,0.685948,1.54E-03,0.654495,1.80E-03,0.359508
gene_effect_GALNT14,avg_transfer_gscore,0.081168,0.007571,0.705316,1.79E-01,0.68724,1.04E-01,0.47343
gene_effect_FAM102B,avg_transfer_gscore,0.11264,0.015017,0.673967,4.21E-02,0.665769,4.26E-02,0.347669
gene_effect_KIF24,avg_transfer_gscore,0.074419,0.007172,0.64285,3.96E-02,0.620961,6.28E-02,0.405675
gene_effect_DTX4,avg_transfer_gscore,0.080743,0.009482,0.693997,1.31E-01,0.679494,1.97E-01,0.417776
gene_effect_PCDHGA3,avg_transfer_gscore,0.085197,0.00865,0.65691,1.50E-01,0.640016,1.86E-01,0.372969
gene_effect_EEF1AKMT3,avg_transfer_gscore,0.094149,0.01073,0.722299,4.99E-02,0.702993,8.99E-02,0.485922
gene_effect_HTR2A,avg_transfer_gscore,0.065702,0.005876,0.732082,9.95E-02,0.70413,1.71E-01,0.553116
gene_effect_CHD5,avg_transfer_gscore,0.103131,0.013363,0.667902,1.12E-01,0.619999,1.82E-01,0.392722
gene_effect_SRMS,avg_transfer_gscore,0.101658,0.01283,0.661875,6.24E-02,0.670862,1.31E-01,0.374013
gene_effect_RALGDS,avg_transfer_gscore,0.072047,0.006014,0.722707,2.12E-03,0.696178,5.43E-03,0.471826
gene_effect_MYT1,avg_transfer_gscore,0.088365,0.009741,0.771483,1.26E-04,0.710803,9.68E-03,0.596515
gene_effect_RTTN,avg_transfer_gscore,0.125518,0.018503,0.823878,8.20E-08,0.81542,6.91E-08,0.622298
gene_effect_HIGD1C,avg_transfer_gscore,0.06498,0.004963,0.592736,1.54E-01,0.595967,1.66E-01,0.398881
gene_effect_TTC5,avg_transfer_gscore,0.12151,0.017059,0.622698,1.34E-01,0.615814,1.68E-01,0.318115
gene_effect_KRT82,avg_transfer_gscore,0.096587,0.011215,0.658106,7.87E-03,0.614832,1.62E-03,0.250389
gene_effect_ARF5,avg_transfer_gscore,0.082026,0.007799,0.718943,1.59E-02,0.720849,3.66E-03,0.450904
gene_effect_ADH6,avg_transfer_gscore,0.066944,0.005769,0.721199,1.11E-01,0.681609,1.96E-01,0.534885
gene_effect_ABL1,avg_transfer_gscore,0.129309,0.01843,0.68511,7.51E-02,0.637622,1.04E-01,0.37022
gene_effect_CCDC47,avg_transfer_gscore,0.091891,0.009909,0.703935,7.91E-03,0.698466,1.54E-02,0.402029
gene_effect_CORO1B,avg_transfer_gscore,0.089415,0.009475,0.706255,1.44E-02,0.721548,4.06E-03,0.410359
gene_effect_EIF4A3,avg_transfer_gscore,0.146246,0.026986,0.752573,5.44E-06,0.758242,1.28E-04,0.571287
gene_effect_HDDC2,avg_transfer_gscore,0.077902,0.007746,0.697377,8.76E-02,0.708484,3.75E-02,0.493185
gene_effect_PPEF2,avg_transfer_gscore,0.082983,0.008691,0.738176,3.83E-02,0.719517,1.64E-02,0.439324
gene_effect_KIAA0319L,avg_transfer_gscore,0.074918,0.006463,0.687895,1.75E-01,0.661417,1.49E-01,0.431974
gene_effect_OR4M1,avg_transfer_gscore,0.095859,0.011354,0.650575,1.27E-01,0.65295,8.47E-02,0.456996
gene_effect_SPATA31A3,avg_transfer_gscore,0.098099,0.012083,0.694013,4.03E-02,0.704609,2.12E-02,0.237954
gene_effect_PLAC1,avg_transfer_gscore,0.08841,0.009223,0.711776,3.87E-02,0.66737,1.46E-02,0.451541
gene_effect_ELP5,avg_transfer_gscore,0.17434,0.034545,0.658666,7.90E-02,0.644667,1.44E-01,0.361282
gene_effect_NPC1,avg_transfer_gscore,0.102461,0.013242,0.759491,1.90E-04,0.744487,3.22E-04,0.571188
gene_effect_DIRC1,avg_transfer_gscore,0.060976,0.004794,0.739244,1.08E-03,0.734915,1.36E-03,0.523773
gene_effect_FAM43A,avg_transfer_gscore,0.103686,0.011676,0.614908,1.42E-01,0.608841,1.53E-01,0.200949
gene_effect_CPXM2,avg_transfer_gscore,0.077385,0.00713,0.726868,2.97E-02,0.693328,2.71E-02,0.464713
gene_effect_TCP10,avg_transfer_gscore,0.089093,0.008642,0.681035,3.22E-02,0.658314,3.05E-02,0.279267
gene_effect_ERBIN,avg_transfer_gscore,0.089008,0.009148,0.736886,4.91E-03,0.721826,2.31E-03,0.49572
gene_effect_EFNA2,avg_transfer_gscore,0.095952,0.01028,0.712452,3.36E-03,0.690793,4.72E-03,0.442104
gene_effect_RTP2,avg_transfer_gscore,0.098892,0.011543,0.673209,8.48E-02,0.656167,1.06E-01,0.326278
gene_effect_CHRD,avg_transfer_gscore,0.093139,0.009317,0.609183,1.30E-01,0.595625,1.71E-01,0.368848
gene_effect_PREP,avg_transfer_gscore,0.069027,0.006471,0.743857,3.19E-02,0.720196,1.23E-01,0.550873
gene_effect_POP5,avg_transfer_gscore,0.160649,0.030024,0.704857,2.63E-02,0.669271,1.46E-01,0.453086
gene_effect_NDUFS3,avg_transfer_gscore,0.13188,0.023039,0.65896,1.64E-01,0.626234,1.51E-01,0.170933
gene_effect_C10orf99,avg_transfer_gscore,0.078209,0.007692,0.682077,1.49E-01,0.695681,1.16E-01,0.468856
gene_effect_MYSM1,avg_transfer_gscore,0.10062,0.012651,0.691027,1.44E-01,0.692846,4.59E-02,0.362695
gene_effect_GIMAP7,avg_transfer_gscore,0.087794,0.009875,0.648629,1.35E-01,0.645781,1.43E-01,0.427987
gene_effect_HLX,avg_transfer_gscore,0.109708,0.016632,0.658066,1.47E-02,0.631949,6.69E-02,0.405991
gene_effect_TMEM150B,avg_transfer_gscore,0.069138,0.005856,0.71131,1.25E-01,0.691772,1.34E-01,0.526918
gene_effect_YIF1B,avg_transfer_gscore,0.085382,0.008962,0.727207,5.40E-02,0.719465,8.19E-02,0.461715
gene_effect_IGHMBP2,avg_transfer_gscore,0.117946,0.015637,0.719071,1.59E-04,0.715812,5.26E-04,0.374208
gene_effect_LCE3A,avg_transfer_gscore,0.108777,0.014281,0.702934,1.93E-02,0.69235,1.52E-02,0.386439
gene_effect_GABRG3,avg_transfer_gscore,0.096978,0.011192,0.679243,1.67E-01,0.687064,9.20E-02,0.30936
gene_effect_DUS2,avg_transfer_gscore,0.078673,0.006959,0.644332,1.79E-01,0.633456,9.94E-02,0.358502
gene_effect_BTG4,avg_transfer_gscore,0.069915,0.005593,0.679809,3.72E-02,0.636108,1.15E-01,0.395839
gene_effect_DYM,avg_transfer_gscore,0.088641,0.009084,0.704634,5.20E-02,0.688746,5.55E-02,0.470189
gene_effect_TXNRD2,avg_transfer_gscore,0.088602,0.008901,0.631757,1.03E-01,0.613766,8.99E-02,0.362913
gene_effect_HGD,avg_transfer_gscore,0.074888,0.007047,0.653922,1.02E-01,0.642106,8.61E-02,0.382135
gene_effect_LUZP2,avg_transfer_gscore,0.085472,0.008771,0.683263,1.48E-01,0.68067,1.06E-01,0.409518
gene_effect_EPM2AIP1,avg_transfer_gscore,0.082129,0.008456,0.665,1.59E-01,0.688547,2.00E-01,0.4118
gene_effect_MARK3,avg_transfer_gscore,0.104371,0.012384,0.740132,1.11E-02,0.707863,4.82E-02,0.529037
gene_effect_ZBTB33,avg_transfer_gscore,0.088081,0.009151,0.659675,1.68E-01,0.635602,1.28E-01,0.362578
gene_effect_APOBEC2,avg_transfer_gscore,0.09272,0.011172,0.654363,1.93E-02,0.63808,6.02E-02,0.255783
gene_effect_CNIH1,avg_transfer_gscore,0.102948,0.013215,0.757277,9.70E-04,0.719184,1.47E-02,0.504201
gene_effect_TPM4,avg_transfer_gscore,0.113789,0.016259,0.681485,1.12E-01,0.650793,1.36E-01,0.363497
gene_effect_KRT76,avg_transfer_gscore,0.097723,0.011453,0.652503,2.23E-02,0.640091,1.39E-02,0.366671
gene_effect_SLC16A4,avg_transfer_gscore,0.065981,0.005291,0.727083,8.25E-03,0.717384,5.92E-03,0.540067
gene_effect_CCK,avg_transfer_gscore,0.080358,0.007549,0.732956,2.52E-02,0.669094,9.31E-02,0.425407
gene_effect_ENDOV,avg_transfer_gscore,0.086657,0.008872,0.681918,1.93E-01,0.668448,1.58E-01,0.466099
gene_effect_ZSWIM2,avg_transfer_gscore,0.090839,0.009673,0.659389,2.79E-02,0.620819,2.53E-02,0.3972
gene_effect_PLXNB1,avg_transfer_gscore,0.069724,0.006392,0.685842,1.53E-01,0.658848,1.93E-01,0.475771
gene_effect_ADAMTS10,avg_transfer_gscore,0.095402,0.01065,0.69516,1.03E-01,0.692118,1.54E-02,0.388674
gene_effect_EFCAB9,avg_transfer_gscore,0.081398,0.007385,0.632244,1.84E-01,0.583983,9.44E-02,0.280351
gene_effect_PQBP1,avg_transfer_gscore,0.103369,0.013404,0.71522,2.18E-02,0.716805,5.34E-03,0.455969
gene_effect_PPP1R12C,avg_transfer_gscore,0.078538,0.007298,0.739956,1.23E-02,0.734043,1.15E-02,0.509575
gene_effect_PODXL2,avg_transfer_gscore,0.093672,0.010681,0.658378,9.53E-02,0.618376,5.79E-02,0.406261
gene_effect_FLG2,avg_transfer_gscore,0.081589,0.008075,0.664661,1.40E-02,0.639157,3.20E-02,0.404632
gene_effect_PHYHIP,avg_transfer_gscore,0.07282,0.007098,0.680937,5.58E-02,0.664725,5.30E-02,0.442484
gene_effect_NRK,avg_transfer_gscore,0.104153,0.011842,0.668625,3.73E-02,0.645375,1.28E-01,0.309639
gene_effect_TNFRSF1B,avg_transfer_gscore,0.075406,0.006922,0.684233,1.07E-01,0.664932,7.38E-02,0.45731
gene_effect_KRTAP5-3,avg_transfer_gscore,0.098824,0.011555,0.708776,1.08E-02,0.690979,3.36E-02,0.483333
